epoch,step,train_loss,val_loss
977,977,,0.09171167016029358
978,978,,0.09167493134737015
979,979,,0.09176333993673325
980,980,,0.0918809026479721
981,981,,0.0919269248843193
982,982,,0.09192757308483124
983,983,,0.0919223353266716
984,984,,0.09189575165510178
985,985,,0.09184079617261887
986,986,,0.09185651689767838
987,987,,0.09188488125801086
988,988,,0.09185449779033661
989,989,,0.0918126329779625
990,990,,0.09174613654613495
991,991,,0.09167167544364929
992,992,,0.0914928987622261
993,993,,0.09137940406799316
994,994,,0.09136918187141418
995,995,,0.0913613960146904
996,996,,0.0913453996181488
997,997,,0.09141068160533905
998,998,,0.09144505858421326
999,999,5.6701155699556693e-05,
999,999,,0.09141737222671509
